imgid,image_path,image_filename,timestamp,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,pose_azimuth_deg,yaw_deg,pose_veh_pitch_deg
217,data/raw/zurich_mav_sample/MAV_Images/00217.jpg,00217.jpg,14191526,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True,465665.4921504,5247973.4189352,471.0320534,99.8897102,-77.01493860000001,14.987970599999999,465671.82266179996,5247978.326990199,466.67879600000003,4.353257399999961,True,0.0,0.0,476.7717895507813,0.1197017133235931,0.9937695264816284,0.0171292815357446,-0.0572223290801048,0.0940979719161987,0.0,0.0,0.0,1.0,957.6599731445312,473.3707885742188,10.260000228881836,0.0,4.353257399999961,0.0,0.0,6.858402973926779
218,data/raw/zurich_mav_sample/MAV_Images/00218.jpg,00218.jpg,14224859,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True,465665.49134363333,5247973.414002234,471.0350094666667,99.82680373333334,-76.94621853333334,14.928935366666666,465671.82598659996,5247978.336232233,466.6814296666667,4.353579799999977,True,0.0,0.0,476.5104064941406,0.1150093451142311,0.9939587116241456,0.017307361587882,-0.054565493017435,0.093643844127655,0.0,0.0,0.0,1.0,957.6599731445312,473.3707885742188,10.260000228881836,0.0,4.353579799999977,0.0,0.0,6.589550079608976
219,data/raw/zurich_mav_sample/MAV_Images/00219.jpg,00219.jpg,14258192,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True,465665.4905368667,5247973.409069267,471.03796553333336,99.76389726666667,-76.87749846666667,14.869900133333333,465671.8293114,5247978.345474266,466.68406333333337,4.353902199999993,True,0.0,0.0,476.9460754394531,0.1085233837366104,0.9941651821136476,0.0171106457710266,-0.0512127019464969,0.0933825448155403,0.0,0.0,0.0,1.0,957.6799926757812,473.196533203125,10.269999504089355,0.0,4.353902199999993,0.0,0.0,6.217931866586453
220,data/raw/zurich_mav_sample/MAV_Images/00220.jpg,00220.jpg,14291525,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True,465665.48973010003,5247973.4041363,471.0409216,99.7009908,-76.80877840000001,14.8108649,465671.8326362,5247978.3547163,466.68669700000004,4.354224599999952,True,0.0,0.0,476.9460754394531,0.1058004423975944,0.9942469596862792,0.0167684461921453,-0.0501429252326488,0.0931533351540565,0.0,0.0,0.0,1.0,957.6799926757812,473.196533203125,10.269999504089355,0.0,4.354224599999952,0.0,0.0,6.061918819999136
221,data/raw/zurich_mav_sample/MAV_Images/00221.jpg,00221.jpg,14324858,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True,465665.48892333335,5247973.399203334,471.0438776666667,99.63808433333334,-76.74005833333334,14.751829666666666,465671.835961,5247978.363958333,466.6893306666667,4.354546999999968,True,0.0,0.0,476.85986328125,0.1014777570962905,0.9943652749061584,0.015165158547461,-0.0483873896300792,0.0930933728814125,0.0,0.0,0.0,1.0,957.6799926757812,473.196533203125,10.269999504089355,0.0,4.354546999999968,0.0,0.0,5.814247196071186
222,data/raw/zurich_mav_sample/MAV_Images/00222.jpg,00222.jpg,14358191,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True,465665.4881165667,5247973.394270367,471.04683373333336,99.57517786666666,-76.67133826666667,14.692794433333333,465671.8392858,5247978.373200366,466.6919643333334,4.354869399999984,True,0.0,0.0,476.772705078125,0.1002361252903938,0.994400143623352,0.0142103154212236,-0.0480355769395828,0.0930539816617965,0.0,0.0,0.0,1.0,957.6499633789062,473.45794677734375,10.260000228881836,0.0,4.354869399999984,0.0,0.0,5.743106933884098
223,data/raw/zurich_mav_sample/MAV_Images/00223.jpg,00223.jpg,14387222,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True,465665.4873098,5247973.3893374,471.0497898,99.5122714,-76.60261820000001,14.6337592,465671.8426106,5247978.3824424,466.69459800000004,4.355191799999943,True,0.0,0.0,476.8589477539063,0.0991634130477905,0.9944131374359132,0.0141760818660259,-0.0473492965102195,0.0932723209261894,0.0,0.0,0.0,1.0,957.6499633789062,473.45794677734375,10.260000228881836,0.0,4.355191799999943,0.0,0.0,5.681645049750915
224,data/raw/zurich_mav_sample/MAV_Images/00224.jpg,00224.jpg,14420555,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True,465665.4865030334,5247973.384404434,471.05274586666667,99.44936493333333,-76.53389813333334,14.574723966666667,465671.8459354,5247978.391684433,466.6972316666667,4.355514199999959,True,0.0,0.0,476.9460754394531,0.0992104262113571,0.9943809509277344,0.0145257981494069,-0.0473369173705577,0.0935675948858261,0.0,0.0,0.0,1.0,957.6499633789062,473.45794677734375,10.260000228881836,0.0,4.355514199999959,0.0,0.0,5.68433870560484
225,data/raw/zurich_mav_sample/MAV_Images/00225.jpg,00225.jpg,14453888,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True,465665.4856962667,5247973.379471467,471.05570193333335,99.38645846666667,-76.46517806666667,14.515688733333333,465671.8492602,5247978.400926466,466.6998653333334,4.355836599999975,True,0.0,0.0,476.9460754394531,0.0991690307855606,0.9943644404411316,0.0144056100398302,-0.0472240038216114,0.0938183367252349,0.0,0.0,0.0,1.0,957.6399536132812,473.5450744628906,10.269999504089355,0.0,4.355836599999975,0.0,0.0,5.681966922415553
226,data/raw/zurich_mav_sample/MAV_Images/00226.jpg,00226.jpg,14487221,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True,465665.4848895,5247973.3745385,471.05865800000004,99.323552,-76.396458,14.4566535,465671.852585,5247978.4101685,466.702499,4.356159000000048,True,0.0,0.0,476.9469909667969,0.1002499535679817,0.9942871928215028,0.013755795545876,-0.0481968745589256,0.0942383185029029,0.0,0.0,0.0,1.0,957.6399536132812,473.5450744628906,10.269999504089355,0.0,4.356159000000048,0.0,0.0,5.74389923582782
227,data/raw/zurich_mav_sample/MAV_Images/00227.jpg,00227.jpg,14520554,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True,465665.48408273334,5247973.369605534,471.06161406666666,99.26064553333333,-76.32773793333334,14.397618266666667,465671.8559098,5247978.419410533,466.70513266666666,4.356481400000007,True,0.0,0.0,476.772705078125,0.1014129146933555,0.994230329990387,0.0133529994636774,-0.0489579178392887,0.0945038422942161,0.0,0.0,0.0,1.0,957.6399536132812,473.5450744628906,10.269999504089355,0.0,4.356481400000007,0.0,0.0,5.810532000049523
228,data/raw/zurich_mav_sample/MAV_Images/00228.jpg,00228.jpg,14553887,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True,465665.48327596666,5247973.364672567,471.06457013333335,99.19773906666667,-76.25901786666667,14.338583033333332,465671.8592346,5247978.428652566,466.7077663333333,4.356803800000023,True,0.0,0.0,476.7736511230469,0.1020530313253402,0.9942058324813844,0.013342160731554,-0.0492198280990123,0.0946273133158683,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.279999732971191,0.0,4.356803800000023,0.0,0.0,5.847207981458376
229,data/raw/zurich_mav_sample/MAV_Images/00229.jpg,00229.jpg,14588057,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True,465665.48246920004,5247973.359739601,471.06752620000003,99.1348326,-76.1902978,14.2795478,465671.8625594,5247978.4378945995,466.7104,4.357126200000039,True,0.0,0.0,477.0350646972656,0.1051415428519249,0.994114637374878,0.0131419897079467,-0.0509394295513629,0.0947032198309898,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.279999732971191,0.0,4.357126200000039,0.0,0.0,6.024166656909186
230,data/raw/zurich_mav_sample/MAV_Images/00230.jpg,00230.jpg,14621390,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True,465665.48166243336,5247973.354806634,471.07048226666666,99.07192613333333,-76.12157773333334,14.220512566666667,465671.8658842,5247978.447136633,466.71303366666666,4.357448599999998,True,0.0,0.0,477.0350646972656,0.1053767204284668,0.9941253066062928,0.0126345325261354,-0.050944946706295,0.0946567431092262,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.279999732971191,0.0,4.357448599999998,0.0,0.0,6.0376413394811514
231,data/raw/zurich_mav_sample/MAV_Images/00231.jpg,00231.jpg,14654723,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True,465665.4808556667,5247973.349873667,471.07343833333334,99.00901966666666,-76.05285766666667,14.161477333333334,465671.86920899997,5247978.456378667,466.71566733333333,4.357771000000014,True,0.0,0.0,477.0350646972656,0.1056404784321785,0.994115710258484,0.0125617049634456,-0.0513908974826335,0.0945264846086502,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.279999732971191,0.0,4.357771000000014,0.0,0.0,6.052753559906628
232,data/raw/zurich_mav_sample/MAV_Images/00232.jpg,00232.jpg,14688056,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True,465665.4800489,5247973.344940701,471.0763944,98.9461132,-75.9841376,14.1024421,465671.87253379996,5247978.465620699,466.718301,4.35809340000003,True,0.0,0.0,477.2964782714844,0.1057012379169464,0.9941275119781494,0.0121067110449075,-0.0514197833836078,0.0944459363818168,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.279999732971191,0.0,4.35809340000003,0.0,0.0,6.056234821949218
233,data/raw/zurich_mav_sample/MAV_Images/00233.jpg,00233.jpg,14721389,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True,465665.4792421333,5247973.340007734,471.07935046666665,98.88320673333332,-75.91541753333334,14.043406866666666,465671.87585859996,5247978.474862733,466.72093466666666,4.358415799999989,True,0.0,0.0,477.0359802246094,0.1054387092590332,0.9941612482070924,0.0105821155011653,-0.0517295971512794,0.0941036716103553,0.0,0.0,0.0,1.0,957.6199951171876,473.7193298339844,10.289999961853027,0.0,4.358415799999989,0.0,0.0,6.041193037849558
234,data/raw/zurich_mav_sample/MAV_Images/00234.jpg,00234.jpg,14754722,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True,465665.4784353667,5247973.335074767,471.08230653333334,98.82030026666666,-75.84669746666667,13.984371633333334,465671.8791834,5247978.4841047665,466.72356833333333,4.358738200000005,True,0.0,0.0,477.2102661132813,0.1060603857040405,0.9941548705101012,0.010289330035448,-0.0521389469504356,0.0939780473709106,0.0,0.0,0.0,1.0,957.6199951171876,473.7193298339844,10.289999961853027,0.0,4.358738200000005,0.0,0.0,6.076812474371173
235,data/raw/zurich_mav_sample/MAV_Images/00235.jpg,00235.jpg,14796032,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True,465665.4776286,5247973.3301418,471.0852626,98.7573938,-75.7779774,13.9253364,465671.8825082,5247978.4933468,466.726202,4.359060600000021,True,0.0,0.0,477.0369262695313,0.1034959107637405,0.9942528009414672,0.0090454071760177,-0.0511257983744144,0.0936261788010597,0.0,0.0,0.0,1.0,957.6199951171876,473.7193298339844,10.289999961853027,0.0,4.359060600000021,0.0,0.0,5.929878883624919
236,data/raw/zurich_mav_sample/MAV_Images/00236.jpg,00236.jpg,14829365,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True,465665.47682183335,5247973.325208833,471.08821866666665,98.69448733333333,-75.70925733333334,13.866301166666666,465671.885833,5247978.502588833,466.72883566666667,4.35938299999998,True,0.0,0.0,477.2112121582031,0.1021480560302734,0.9943109154701232,0.0084263095632195,-0.0506534539163112,0.0933227688074112,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.309999465942385,0.0,4.35938299999998,0.0,0.0,5.852652496000523
237,data/raw/zurich_mav_sample/MAV_Images/00237.jpg,00237.jpg,14862698,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True,465665.47601506667,5247973.320275867,471.09117473333333,98.63158086666667,-75.64053726666667,13.807265933333333,465671.8891578,5247978.511830866,466.73146933333334,4.359705399999996,True,0.0,0.0,477.3854675292969,0.1013713330030441,0.9943484663963318,0.0079301921650767,-0.0504046790301799,0.0931005403399467,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.309999465942385,0.0,4.359705399999996,0.0,0.0,5.80814954468966
238,data/raw/zurich_mav_sample/MAV_Images/00238.jpg,00238.jpg,14896031,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True,465665.4752083,5247973.3153429,471.0941308,98.56867439999999,-75.5718172,13.7482307,465671.8924826,5247978.5210729,466.734103,4.360027800000012,True,0.0,0.0,477.037841796875,0.1029122471809387,0.9943758249282836,0.0082367332652211,-0.0511518977582454,0.0923712030053138,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.309999465942385,0.0,4.360027800000012,0.0,0.0,5.896437423674892
239,data/raw/zurich_mav_sample/MAV_Images/00239.jpg,00239.jpg,14929364,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True,465665.47440153337,5247973.310409933,471.0970868666667,98.50576793333333,-75.50309713333333,13.689195466666668,465671.8958074,5247978.5303149335,466.7367366666667,4.360350200000028,True,0.0,0.0,477.1249694824219,0.1030389592051506,0.9944036602973938,0.0082085616886615,-0.0512094758450984,0.0920414328575134,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.309999465942385,0.0,4.360350200000028,0.0,0.0,5.903697487875793
240,data/raw/zurich_mav_sample/MAV_Images/00240.jpg,00240.jpg,14962697,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True,465665.4735947667,5247973.305476967,471.1000429333333,98.44286146666666,-75.43437706666667,13.630160233333333,465671.8991322,5247978.539556966,466.73937033333334,4.360672599999987,True,0.0,0.0,477.2121276855469,0.1017547026276588,0.9945102334022522,0.0078623229637742,-0.0507052391767501,0.091195672750473,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.309999465942385,0.0,4.360672599999987,0.0,0.0,5.830115006173597
241,data/raw/zurich_mav_sample/MAV_Images/00241.jpg,00241.jpg,14990721,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True,465665.472788,5247973.300544,471.102999,98.379955,-75.365657,13.571125,465671.902457,5247978.548799,466.742004,4.360995000000003,True,0.0,0.0,477.1249694824219,0.1007083803415298,0.9945805072784424,0.0077454433776438,-0.0502321794629097,0.0906994268298149,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.309999465942385,0.0,4.360995000000003,0.0,0.0,5.770165155167926
242,data/raw/zurich_mav_sample/MAV_Images/00242.jpg,00242.jpg,15024054,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True,465665.4708560333,5247973.298555734,471.1094942666667,98.33993533333333,-75.31568106666667,13.539164833333334,465671.90423549997,5247978.551752233,466.74043743333334,4.369056833333332,True,0.0,0.0,477.5606689453125,0.1001225635409355,0.994723916053772,0.008170174434781,-0.0498751550912857,0.0892749950289726,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.309999465942385,0.0,4.369056833333332,0.0,0.0,5.736600324926015
243,data/raw/zurich_mav_sample/MAV_Images/00243.jpg,00243.jpg,15057387,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True,465665.4689240667,5247973.296567467,471.11598953333333,98.29991566666666,-75.26570513333333,13.507204666666667,465671.906014,5247978.554705466,466.7388708666667,4.377118666666661,True,0.0,0.0,476.864501953125,0.1045654788613319,0.994750678539276,0.0094360159710049,-0.0514949783682823,0.0879221409559249,0.0,0.0,0.0,1.0,957.6199951171876,473.7193298339844,10.31999969482422,0.0,4.377118666666661,0.0,0.0,5.991160621518743
244,data/raw/zurich_mav_sample/MAV_Images/00244.jpg,00244.jpg,15090720,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True,465665.4669921,5247973.2945792,471.1224848,98.259896,-75.2157292,13.4752445,465671.9077925,5247978.5576587,466.7373043,4.38518049999999,True,0.0,0.0,477.1258850097656,0.1066009700298309,0.9947614669799804,0.0097965262830257,-0.0527576468884944,0.0870079770684242,0.0,0.0,0.0,1.0,957.6199951171876,473.7193298339844,10.31999969482422,0.0,4.38518049999999,0.0,0.0,6.107785674709889
245,data/raw/zurich_mav_sample/MAV_Images/00245.jpg,00245.jpg,15124053,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True,465665.46506013337,5247973.292590934,471.12898006666666,98.21987633333333,-75.16575326666667,13.443284333333335,465671.90957099997,5247978.5606119335,466.73573773333334,4.393242333333319,True,0.0,0.0,477.2130432128906,0.1123562976717948,0.9947619438171388,0.0104399248957633,-0.0553509667515754,0.08529993891716,0.0,0.0,0.0,1.0,957.6199951171876,473.7193298339844,10.31999969482422,0.0,4.393242333333319,0.0,0.0,6.437541658309399
246,data/raw/zurich_mav_sample/MAV_Images/00246.jpg,00246.jpg,15157386,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True,465665.4631281667,5247973.290602667,471.1354753333334,98.17985666666667,-75.11577733333333,13.411324166666667,465671.9113495,5247978.563565167,466.73417116666667,4.401304166666705,True,0.0,0.0,477.1268005371094,0.1163943409919738,0.994787335395813,0.0122085073962807,-0.0570021532475948,0.0836656391620636,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.329999923706056,0.0,4.401304166666705,0.0,0.0,6.6689044980466505
247,data/raw/zurich_mav_sample/MAV_Images/00247.jpg,00247.jpg,15185446,47.3843632,8.5451955,466.524,1.2946418339270167,0.6703749448060989,1.613999999999976,onboard_gps,3,6,8.634000778,1.29e-43,0.759999991,0.529999971,0.560000002,True,465665.4611962,5247973.2886144,471.14197060000004,98.139837,-75.0658014,13.379364,465671.913128,5247978.5665184,466.7326046,4.409366000000034,True,0.0,0.0,477.1268005371094,0.116579383611679,0.9948577880859376,0.0127675523981451,-0.0569213740527629,0.0827951729297638,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.329999923706056,0.0,4.409366000000034,0.0,0.0,6.679506659185803
